country,continent,region,income_group,year,records,avg_screen_time_hours,avg_social_media_hours,avg_sleep_hours,avg_addiction_score,avg_anxiety_score,avg_depression_score,avg_mental_health_risk,avg_digital_wellbeing,cyberbullying_victim_rate,problematic_use_rate,high_mental_health_risk_rate
Singapore,Asia,Southeast Asia,High,2019,102,4.2164,2.2325,7.6522,45.3143,39.7028,32.5583,37.1708,86.7957,0.1667,0.0,0.0
Singapore,Asia,Southeast Asia,High,2020,92,4.2045,2.2758,7.7141,45.9897,39.5548,31.1433,36.8123,86.4914,0.163,0.0217,0.0
Singapore,Asia,Southeast Asia,High,2021,101,4.4716,2.3236,7.7669,46.8352,39.7001,31.6287,37.4338,85.859,0.1683,0.0396,0.0
Singapore,Asia,Southeast Asia,High,2022,102,4.6133,2.4324,7.8049,48.5693,41.9657,29.8804,38.1309,85.4686,0.1078,0.0392,0.0
Singapore,Asia,Southeast Asia,High,2023,119,4.6901,2.4636,7.6397,48.6818,42.1616,32.6712,38.3982,85.0455,0.1513,0.0084,0.0
Singapore,Asia,Southeast Asia,High,2024,114,4.742,2.4622,7.7568,48.3272,41.2754,30.6839,37.7876,85.0518,0.1667,0.0088,0.0
Singapore,Asia,Southeast Asia,High,2025,84,4.3843,2.3737,7.7357,47.4931,39.7768,29.0733,36.4975,86.1123,0.1667,0.0,0.0
Singapore,Asia,Southeast Asia,High,2026,106,4.9858,2.6341,7.6109,49.1406,42.7847,32.8857,39.358,84.8393,0.0943,0.0283,0.0
Singapore,Asia,Southeast Asia,High,2027,83,4.8705,2.5763,7.5343,51.1094,42.5477,33.1961,39.7005,83.2718,0.1325,0.0361,0.0
Singapore,Asia,Southeast Asia,High,2028,98,4.8995,2.6716,7.5735,50.7186,43.0587,31.1249,39.3597,83.4736,0.1939,0.051,0.0
Singapore,Asia,Southeast Asia,High,2029,119,5.1827,2.7263,7.5369,50.7236,42.6155,33.5321,39.3884,83.4614,0.1849,0.0588,0.0
Singapore,Asia,Southeast Asia,High,2030,103,5.4146,2.8636,7.5451,53.2728,41.0337,33.3491,39.5924,82.2726,0.1748,0.0874,0.0
Singapore,Asia,Southeast Asia,High,2031,92,5.4466,2.9767,7.2852,53.7258,43.6882,34.631,41.0684,81.5386,0.1304,0.0978,0.0
Singapore,Asia,Southeast Asia,High,2032,96,5.536,2.9651,7.5369,54.2593,44.4269,34.0052,41.1578,81.6245,0.1354,0.1042,0.0
Singapore,Asia,Southeast Asia,High,2033,103,5.5936,2.9824,7.4536,53.3447,44.7162,34.3949,41.3186,81.555,0.1748,0.1165,0.0
Singapore,Asia,Southeast Asia,High,2034,125,5.7471,3.0943,7.3413,53.9846,44.7333,34.6518,41.2015,80.7146,0.184,0.064,0.0
Singapore,Asia,Southeast Asia,High,2035,120,5.7372,3.0374,7.2492,54.5784,45.1072,35.7297,41.7307,80.7345,0.1667,0.1,0.0
Singapore,Asia,Southeast Asia,High,2036,114,5.6761,3.0545,7.4439,55.9599,44.4508,34.2475,41.4118,79.8483,0.1842,0.1053,0.0
Singapore,Asia,Southeast Asia,High,2037,104,5.8916,3.049,7.3751,55.3601,46.1877,34.7297,42.1516,79.7073,0.2115,0.1538,0.0
Singapore,Asia,Southeast Asia,High,2038,105,6.1685,3.2421,7.2936,56.717,45.7314,35.5757,43.0027,78.7169,0.1714,0.1524,0.0
Singapore,Asia,Southeast Asia,High,2039,107,6.0292,3.2422,7.4193,56.1068,43.8426,35.1941,41.9639,79.8786,0.1682,0.0841,0.0
Singapore,Asia,Southeast Asia,High,2040,100,6.1691,3.2162,7.456,56.918,43.9392,35.6558,42.2465,79.9992,0.14,0.14,0.0
Singapore,Asia,Southeast Asia,High,2041,110,6.3799,3.3892,7.2151,57.6865,46.1272,35.6775,42.3592,78.5157,0.2,0.1455,0.0
Singapore,Asia,Southeast Asia,High,2042,102,6.0897,3.1895,7.3476,58.3866,44.1593,35.5178,42.1932,78.8035,0.1863,0.1765,0.0
Singapore,Asia,Southeast Asia,High,2043,117,6.3532,3.3712,7.1691,58.175,45.6996,37.4545,43.4943,78.3919,0.1453,0.1709,0.0
Singapore,Asia,Southeast Asia,High,2044,90,6.515,3.5228,7.3614,59.6304,47.3234,35.5612,43.5313,77.1267,0.2333,0.2111,0.0
Singapore,Asia,Southeast Asia,High,2045,104,6.7237,3.7008,7.0685,61.3547,46.7752,37.8345,44.9946,75.6693,0.2019,0.2404,0.0
Singapore,Asia,Southeast Asia,High,2046,131,6.8777,3.553,7.1542,61.0349,47.5015,38.8384,45.2149,75.7331,0.2137,0.2137,0.0076
Singapore,Asia,Southeast Asia,High,2047,111,6.7682,3.6537,7.2495,60.262,48.5413,39.1352,45.0705,77.1523,0.1622,0.2342,0.0
Singapore,Asia,Southeast Asia,High,2048,93,6.9895,3.658,7.134,61.5568,49.1211,36.4168,45.2184,75.8446,0.2043,0.2581,0.0
Singapore,Asia,Southeast Asia,High,2049,87,6.9453,3.7805,7.0691,63.5916,50.6166,38.6684,46.3253,74.4218,0.2069,0.2759,0.0
Singapore,Asia,Southeast Asia,High,2050,94,7.1165,3.817,6.951,63.1886,49.4618,40.9786,46.8821,73.9756,0.2447,0.2553,0.0
Singapore,Asia,Southeast Asia,High,2051,98,7.5158,4.0841,6.9071,66.0416,48.3426,40.5009,46.8413,72.5761,0.2041,0.3265,0.0102
Singapore,Asia,Southeast Asia,High,2052,95,7.3762,3.9337,6.9915,63.0231,48.5596,39.2412,46.4148,73.9536,0.2211,0.2842,0.0
Singapore,Asia,Southeast Asia,High,2053,96,7.2485,3.8434,6.9611,63.739,47.7922,39.7375,46.7231,74.1272,0.1875,0.3333,0.0
Singapore,Asia,Southeast Asia,High,2054,111,7.5265,3.9723,7.0197,64.6893,48.8341,40.425,46.6705,73.2118,0.2432,0.3063,0.0
Singapore,Asia,Southeast Asia,High,2055,106,7.6514,4.0484,6.9188,65.7412,49.9849,40.8434,47.1059,72.8799,0.1887,0.4057,0.0
Singapore,Asia,Southeast Asia,High,2056,107,7.744,4.154,6.9513,66.3808,50.5486,41.8629,48.1738,72.4017,0.215,0.3925,0.0
Singapore,Asia,Southeast Asia,High,2057,96,7.5518,3.979,6.9007,64.8709,50.9938,39.0284,47.0718,73.5662,0.1979,0.3438,0.0
Singapore,Asia,Southeast Asia,High,2058,100,7.9867,4.2238,6.7558,66.8541,50.8302,42.0603,48.1187,70.9068,0.21,0.37,0.0
Singapore,Asia,Southeast Asia,High,2059,82,8.0523,4.295,6.7441,67.7065,51.6727,41.3812,48.6456,71.7545,0.1585,0.4146,0.0
Singapore,Asia,Southeast Asia,High,2060,103,8.2508,4.2861,6.7642,68.9522,50.5628,41.9829,48.8983,70.9716,0.165,0.4757,0.0097
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2015,105,3.779,2.0556,7.9041,43.7256,37.9425,28.2638,35.0647,88.985,0.0952,0.0,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2016,113,3.6459,1.9414,7.9243,43.3188,39.1001,28.7375,35.1939,89.114,0.0885,0.0,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2017,104,3.7156,2.0005,7.8943,44.2299,37.1617,28.9381,35.3435,88.545,0.1346,0.0,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2018,90,4.103,2.1718,7.7509,45.5274,38.9238,30.7554,36.3539,86.858,0.1778,0.0,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2019,100,4.1413,2.2226,7.7425,44.9803,39.0062,28.9552,36.1658,87.8031,0.1,0.02,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2020,100,4.2153,2.2649,7.794,45.6495,39.4785,30.5686,36.5457,86.8397,0.17,0.02,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2021,87,4.1154,2.1968,7.8016,46.8528,40.536,30.478,37.356,86.3114,0.1149,0.046,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2022,96,4.1914,2.1705,7.8133,45.4874,38.9127,29.1467,35.956,87.3127,0.1354,0.0104,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2023,103,4.2463,2.2897,7.8063,45.3529,38.852,29.9281,36.263,86.9835,0.1456,0.0,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2024,112,4.5148,2.3538,7.6586,47.3681,41.3365,29.7686,37.5053,85.9043,0.1786,0.0179,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2025,89,4.4755,2.377,7.6496,48.0045,40.2298,30.8338,36.643,85.4753,0.1461,0.0225,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2026,93,4.5054,2.4214,7.6603,48.2575,39.1863,33.0539,38.086,85.8013,0.0968,0.0323,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2027,107,4.7055,2.5125,7.6642,49.3946,42.6713,30.0758,38.6064,84.8964,0.1028,0.0561,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2028,99,4.7404,2.4711,7.6832,49.4808,40.9146,30.8793,38.3237,84.0379,0.2323,0.0202,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2029,91,4.9836,2.7246,7.5648,51.6641,41.686,32.8331,39.4487,82.5869,0.1978,0.0879,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2030,98,4.9689,2.5891,7.6656,49.2801,39.8201,29.9222,37.3888,84.2486,0.2143,0.0408,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2031,109,5.1509,2.8,7.5469,51.9041,41.1955,33.7358,39.336,83.1713,0.1468,0.055,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2032,107,5.3294,2.7749,7.5193,51.74,41.5078,33.6741,39.5015,83.6982,0.0467,0.0748,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2033,98,5.3455,2.8678,7.4427,53.3684,42.197,35.0776,40.7121,81.7111,0.1327,0.0918,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2034,94,5.4102,2.8416,7.5204,53.9154,43.6539,32.2778,40.5646,81.5321,0.1702,0.0532,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2035,89,5.6194,2.973,7.3508,54.8609,45.6991,35.8719,42.6957,80.1667,0.1236,0.1461,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2036,116,5.561,2.9075,7.4616,54.268,42.4639,33.4029,40.2089,81.3443,0.1466,0.0517,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2037,117,5.6724,3.0584,7.3524,55.9485,44.9814,35.9157,42.4604,79.5843,0.1709,0.094,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2038,101,5.7376,3.1753,7.3937,56.1308,43.9377,35.0399,41.7451,79.8001,0.1782,0.1584,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2039,109,5.8769,3.1395,7.3416,55.1553,44.7554,34.4901,41.2414,80.5141,0.156,0.1009,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2040,111,6.1749,3.2125,7.516,56.0665,45.0308,34.1116,41.7665,80.1535,0.1802,0.1441,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2041,112,6.0788,3.2485,7.2305,56.9165,46.6297,36.1268,43.3323,78.9884,0.1339,0.1607,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2042,123,6.1837,3.272,7.3807,57.2676,45.5004,36.0526,42.7003,78.6273,0.2195,0.1301,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2043,109,6.1865,3.3416,7.1812,57.007,46.2929,35.6583,42.6469,78.684,0.1743,0.2018,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2044,112,6.3557,3.3832,7.2763,60.1447,46.3338,35.9215,43.434,77.6758,0.1607,0.1607,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2045,110,6.5596,3.5694,7.2415,60.151,45.9477,36.079,43.6134,76.6901,0.2364,0.1636,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2046,115,6.4784,3.4908,7.1372,59.4673,46.7264,37.8903,44.1069,76.7855,0.2,0.2087,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2047,99,6.6123,3.6527,7.1404,62.2251,48.6173,39.0811,45.6174,75.6902,0.1818,0.2121,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2048,98,6.9276,3.7927,7.1169,62.391,48.6776,39.3614,45.9597,75.0437,0.1429,0.2959,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2049,105,6.6049,3.5816,7.3442,58.8899,46.3834,36.3861,42.9572,77.7709,0.2286,0.2,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2050,109,6.7716,3.693,7.1302,60.7303,46.5812,36.7274,44.7518,76.044,0.2018,0.2477,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2051,106,7.1833,3.865,7.01,63.784,48.6126,40.3106,46.654,73.5882,0.2453,0.283,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2052,113,6.9322,3.6357,7.1612,61.8029,48.3236,39.107,45.2988,75.4734,0.2212,0.2478,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2053,103,7.1584,3.761,7.1705,63.4177,47.3531,36.383,44.9393,75.1118,0.1359,0.2816,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2054,105,7.3716,3.9397,7.0782,63.7182,48.1362,39.12,45.9386,73.8913,0.219,0.3048,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2055,94,7.3228,3.7668,7.0364,62.2599,49.0993,39.8533,46.115,74.6532,0.2234,0.2447,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2056,97,7.4094,3.956,6.9875,63.588,48.4891,38.8712,46.0605,73.9471,0.2474,0.3196,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2057,104,7.7966,4.3121,6.8871,67.9934,50.8039,41.0811,48.7151,71.0485,0.2404,0.4231,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2058,95,7.8428,4.2252,6.794,65.9685,50.0211,41.5717,47.4848,71.5529,0.2526,0.4105,0.0
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2059,106,7.5669,3.9219,6.989,63.8973,50.1478,40.6307,47.303,73.2084,0.2264,0.2453,0.0094
South Africa,Africa,Sub-Saharan Africa,Upper-middle,2060,102,7.9363,4.1621,7.0107,67.7627,51.5318,41.3793,48.6809,70.9727,0.2647,0.402,0.0
South Korea,Asia,East Asia,High,2015,87,4.08,2.1502,7.7382,45.4572,40.2077,30.5571,36.9244,86.682,0.1494,0.046,0.0
South Korea,Asia,East Asia,High,2016,107,4.0395,2.1804,7.7835,45.4858,40.325,30.3199,37.1319,87.0046,0.1121,0.0187,0.0
South Korea,Asia,East Asia,High,2017,127,4.043,2.1469,7.8561,45.7019,38.5006,29.3132,36.1763,87.5262,0.1024,0.0157,0.0
South Korea,Asia,East Asia,High,2018,85,4.1072,2.1534,7.8328,46.2111,39.3369,31.5315,36.9574,87.5184,0.1176,0.0235,0.0
South Korea,Asia,East Asia,High,2019,94,4.2722,2.2069,7.6738,44.8704,41.0268,31.3657,36.7735,87.3429,0.1064,0.0106,0.0
South Korea,Asia,East Asia,High,2020,104,4.4611,2.2916,7.734,47.7052,40.2501,31.4619,37.9431,85.6119,0.1538,0.0192,0.0
South Korea,Asia,East Asia,High,2021,112,4.3973,2.3606,7.7302,47.4691,40.3796,30.2848,37.5712,85.405,0.1875,0.0268,0.0
South Korea,Asia,East Asia,High,2022,108,4.7073,2.5194,7.6854,50.1522,41.4019,31.8246,38.3463,84.1331,0.1574,0.0741,0.0
South Korea,Asia,East Asia,High,2023,105,4.6372,2.4808,7.7505,48.3376,39.1252,28.5442,36.711,85.4236,0.2095,0.0381,0.0
South Korea,Asia,East Asia,High,2024,106,4.5707,2.5368,7.5901,48.5237,42.3954,30.2858,38.2299,84.9454,0.1792,0.0566,0.0
South Korea,Asia,East Asia,High,2025,95,4.8434,2.6147,7.6579,49.3339,41.4702,31.5536,38.4894,84.6786,0.1684,0.0421,0.0
South Korea,Asia,East Asia,High,2026,138,4.927,2.5404,7.6377,49.7818,42.1028,31.4149,38.7322,84.3313,0.1667,0.0217,0.0
South Korea,Asia,East Asia,High,2027,100,4.8071,2.5585,7.6934,50.3825,42.8329,33.6236,39.1427,84.1243,0.15,0.02,0.0
South Korea,Asia,East Asia,High,2028,84,5.1799,2.693,7.6574,49.2501,42.7155,31.4643,38.9239,84.1114,0.1905,0.0119,0.0
South Korea,Asia,East Asia,High,2029,101,5.1649,2.8804,7.4472,52.0607,44.5867,32.4631,40.0387,82.3737,0.1683,0.0792,0.0
South Korea,Asia,East Asia,High,2030,114,5.265,2.8525,7.5785,52.313,42.5768,32.1517,39.928,82.6153,0.1667,0.0526,0.0
South Korea,Asia,East Asia,High,2031,94,5.5265,2.8664,7.5589,53.4269,41.6896,33.7203,40.0261,82.216,0.1596,0.0532,0.0
South Korea,Asia,East Asia,High,2032,91,5.5905,2.9911,7.4468,54.0169,44.2008,34.0962,40.9845,81.1302,0.1978,0.0879,0.0
South Korea,Asia,East Asia,High,2033,107,5.5933,3.006,7.4318,54.8188,42.0334,34.019,40.7078,80.58,0.1963,0.1028,0.0
South Korea,Asia,East Asia,High,2034,103,5.4613,2.9411,7.415,53.6994,42.2234,33.6633,40.0574,81.6782,0.1359,0.0971,0.0
South Korea,Asia,East Asia,High,2035,118,5.7852,3.0869,7.3888,54.7839,43.1268,33.3512,40.841,80.4894,0.2034,0.0932,0.0
South Korea,Asia,East Asia,High,2036,94,5.7914,3.0919,7.3424,55.125,45.1566,35.953,41.9601,79.6621,0.1809,0.0532,0.0
South Korea,Asia,East Asia,High,2037,106,5.8006,3.0671,7.468,54.6813,43.7715,33.7694,41.2858,81.0795,0.1698,0.1038,0.0
South Korea,Asia,East Asia,High,2038,92,6.0743,3.3455,7.3183,57.4351,43.9168,35.4201,42.5151,78.4967,0.2174,0.0978,0.0
South Korea,Asia,East Asia,High,2039,116,6.1039,3.1175,7.3881,55.8717,45.3872,34.7816,41.6678,80.2656,0.1466,0.1207,0.0
South Korea,Asia,East Asia,High,2040,113,6.128,3.3658,7.4519,59.4483,46.0628,37.4665,43.7845,77.869,0.1858,0.1858,0.0088
South Korea,Asia,East Asia,High,2041,104,6.3981,3.5001,7.3004,59.4788,46.4122,35.7167,43.6453,77.8501,0.1731,0.1442,0.0
South Korea,Asia,East Asia,High,2042,104,6.2526,3.413,7.2345,57.1132,44.7641,37.2085,42.7125,79.1831,0.1538,0.1731,0.0
South Korea,Asia,East Asia,High,2043,118,6.3398,3.3972,7.2419,58.9577,46.9732,36.1147,43.8888,77.3051,0.2288,0.2458,0.0
South Korea,Asia,East Asia,High,2044,115,6.679,3.5883,7.1441,62.2597,48.786,38.3357,45.6555,74.5756,0.2522,0.2783,0.0
South Korea,Asia,East Asia,High,2045,113,6.6951,3.5347,7.2953,60.653,45.9042,36.1294,43.6117,77.3954,0.1239,0.2035,0.0
South Korea,Asia,East Asia,High,2046,104,6.8517,3.5951,7.1962,60.255,47.5133,37.8294,44.3136,76.138,0.2404,0.2115,0.0
South Korea,Asia,East Asia,High,2047,96,6.8783,3.5346,7.1315,59.1793,45.6545,39.9967,44.3907,77.2834,0.1354,0.2083,0.0
South Korea,Asia,East Asia,High,2048,100,7.2013,3.8296,7.0595,62.5426,47.6226,39.1894,45.5501,74.7749,0.23,0.27,0.0
South Korea,Asia,East Asia,High,2049,110,6.9355,3.6624,7.0595,61.5304,45.916,38.6564,44.8146,75.5599,0.2364,0.1909,0.0
South Korea,Asia,East Asia,High,2050,127,7.3149,3.8602,6.973,64.5546,48.5065,38.5944,46.0274,73.6852,0.2205,0.3071,0.0
South Korea,Asia,East Asia,High,2051,91,7.4781,4.0143,6.9265,64.5926,49.2898,38.9829,46.3442,73.3685,0.2308,0.2857,0.0
South Korea,Asia,East Asia,High,2052,98,7.3502,4.0083,7.0744,64.0684,48.1665,38.2638,45.8556,73.6441,0.2347,0.2959,0.0
South Korea,Asia,East Asia,High,2053,113,7.2573,3.8585,7.1135,63.8056,47.3305,39.0765,46.1142,74.6818,0.1593,0.2743,0.0
South Korea,Asia,East Asia,High,2054,107,7.7303,4.1502,7.0901,66.7491,49.7079,40.9164,47.5733,71.8379,0.243,0.3925,0.0
South Korea,Asia,East Asia,High,2055,76,7.4642,4.2605,7.0745,66.9092,47.2279,40.803,47.4197,72.4128,0.1711,0.4079,0.0
South Korea,Asia,East Asia,High,2056,96,7.9062,4.2126,6.8107,67.4839,50.1819,42.2139,48.5414,70.7668,0.2708,0.4583,0.0
South Korea,Asia,East Asia,High,2057,88,7.6855,4.2106,6.9227,66.53,49.7309,41.3692,47.7228,71.438,0.2727,0.3409,0.0114
South Korea,Asia,East Asia,High,2058,90,8.0016,4.2811,6.824,67.7784,50.2446,40.2878,47.8287,71.0902,0.2222,0.3889,0.0
South Korea,Asia,East Asia,High,2059,89,8.2496,4.2361,6.8947,67.1747,49.3776,41.932,47.49,71.4407,0.236,0.427,0.0
South Korea,Asia,East Asia,High,2060,91,7.9809,4.2323,6.912,67.3747,51.8398,42.3911,48.9942,70.9145,0.2418,0.3407,0.0
Spain,Europe,Southern Europe,High,2015,117,3.821,2.0595,7.8545,43.5362,39.347,29.9666,36.0701,88.1575,0.1368,0.0171,0.0
Spain,Europe,Southern Europe,High,2016,115,3.8772,2.0664,7.8568,44.5723,37.379,28.5171,35.1879,88.5341,0.1217,0.0261,0.0
Spain,Europe,Southern Europe,High,2017,122,4.1837,2.2327,7.6988,46.5031,39.5487,29.4276,36.4066,87.1402,0.1148,0.0328,0.0
Spain,Europe,Southern Europe,High,2018,100,4.1039,2.2321,7.9163,45.7901,38.4091,30.5407,36.4848,87.0986,0.18,0.04,0.0
Spain,Europe,Southern Europe,High,2019,103,3.9876,2.1444,7.789,44.6261,38.8223,29.1123,35.7766,87.7704,0.1068,0.0097,0.0
Spain,Europe,Southern Europe,High,2020,93,4.4171,2.4439,7.6075,48.1463,40.6525,31.4304,37.9151,84.4299,0.2258,0.0108,0.0
Spain,Europe,Southern Europe,High,2021,103,4.4613,2.344,7.7432,46.9949,39.6942,31.7509,37.2244,86.4916,0.1262,0.0097,0.0
Spain,Europe,Southern Europe,High,2022,104,4.4758,2.4231,7.6331,47.5799,40.532,29.7928,37.4398,86.3003,0.0673,0.0288,0.0
Spain,Europe,Southern Europe,High,2023,107,4.4993,2.4266,7.7523,48.1565,39.6122,31.7916,37.5262,85.1191,0.1589,0.0187,0.0
Spain,Europe,Southern Europe,High,2024,107,4.7895,2.6581,7.5428,50.4379,41.5967,33.6215,39.531,83.7852,0.1495,0.028,0.0
Spain,Europe,Southern Europe,High,2025,104,4.7234,2.409,7.6792,48.6439,40.8597,31.7878,38.0999,84.7455,0.1923,0.0288,0.0
Spain,Europe,Southern Europe,High,2026,98,4.8949,2.6097,7.4536,50.8348,43.6801,32.7851,39.8153,82.7191,0.1837,0.051,0.0
Spain,Europe,Southern Europe,High,2027,133,5.0339,2.6393,7.5683,50.2276,40.5763,33.086,38.9529,83.5812,0.1805,0.0226,0.0
Spain,Europe,Southern Europe,High,2028,112,5.0743,2.7207,7.6022,50.1023,40.0228,31.1086,38.2292,83.7574,0.1875,0.0179,0.0
Spain,Europe,Southern Europe,High,2029,114,5.3304,2.9151,7.4511,52.6651,44.1576,33.7501,40.9048,81.9831,0.1316,0.0526,0.0
Spain,Europe,Southern Europe,High,2030,134,5.317,2.7931,7.6176,51.014,42.9436,32.0993,39.2175,83.6481,0.1567,0.0373,0.0
Spain,Europe,Southern Europe,High,2031,101,5.4113,2.8374,7.523,51.6222,41.9414,34.3712,40.2103,82.9613,0.099,0.0594,0.0
Spain,Europe,Southern Europe,High,2032,96,5.4646,2.912,7.5374,53.482,43.4515,34.166,41.1109,81.3741,0.1562,0.0729,0.0
Spain,Europe,Southern Europe,High,2033,99,5.4814,2.9633,7.4634,54.8131,42.4089,33.8818,40.3799,81.264,0.1818,0.101,0.0
Spain,Europe,Southern Europe,High,2034,114,5.7109,3.0489,7.4729,54.9494,45.7826,34.7685,41.7508,80.6608,0.193,0.0614,0.0
Spain,Europe,Southern Europe,High,2035,100,5.7605,3.0516,7.5657,55.3065,43.8228,35.7246,41.647,80.2707,0.21,0.1,0.0
Spain,Europe,Southern Europe,High,2036,87,5.9739,3.2183,7.4362,57.0134,43.7524,34.4926,41.8109,79.6092,0.1609,0.1494,0.0
Spain,Europe,Southern Europe,High,2037,85,5.9705,3.1324,7.4786,54.8289,43.9498,34.8428,41.532,79.3152,0.2941,0.1412,0.0118
Spain,Europe,Southern Europe,High,2038,99,5.9089,3.1784,7.2129,56.6255,47.938,37.5909,43.2527,79.0558,0.1717,0.1313,0.0
Spain,Europe,Southern Europe,High,2039,105,6.0535,3.0856,7.2936,55.509,42.8903,35.6963,41.5899,79.5477,0.219,0.1143,0.0
Spain,Europe,Southern Europe,High,2040,126,6.2045,3.4408,7.1861,59.2658,46.6417,36.8102,43.4646,77.6502,0.1905,0.1667,0.0
Spain,Europe,Southern Europe,High,2041,107,6.2427,3.3101,7.2401,57.3789,44.3287,36.5369,42.2597,78.603,0.1776,0.1215,0.0
Spain,Europe,Southern Europe,High,2042,99,6.4556,3.4446,7.2584,60.3425,46.8007,38.6575,44.4437,76.407,0.2222,0.2222,0.0
Spain,Europe,Southern Europe,High,2043,101,6.6725,3.4153,7.3038,57.5261,45.4852,35.8331,42.8025,78.6787,0.2178,0.1188,0.0
Spain,Europe,Southern Europe,High,2044,81,6.474,3.4419,7.4235,57.9554,43.4652,36.9398,42.8188,79.003,0.1605,0.1975,0.0
Spain,Europe,Southern Europe,High,2045,113,6.8593,3.6407,7.0589,61.0203,47.9353,37.9541,44.356,76.4468,0.1416,0.2124,0.0
Spain,Europe,Southern Europe,High,2046,106,6.7635,3.6029,7.1267,59.5114,48.2656,38.0415,44.8513,76.7175,0.1698,0.2358,0.0
Spain,Europe,Southern Europe,High,2047,100,6.8791,3.7283,7.0523,62.3467,47.1186,37.7862,44.6974,74.9585,0.16,0.29,0.0
Spain,Europe,Southern Europe,High,2048,102,6.9671,3.8044,6.9979,62.5249,48.0746,40.1997,45.7168,74.7557,0.1961,0.2353,0.0
Spain,Europe,Southern Europe,High,2049,104,6.8182,3.7009,7.244,64.3357,46.7898,37.6891,45.061,74.8854,0.2212,0.2885,0.0
Spain,Europe,Southern Europe,High,2050,113,7.0258,3.7165,7.1194,62.3723,47.1207,38.0054,45.379,75.258,0.2035,0.2655,0.0
Spain,Europe,Southern Europe,High,2051,122,7.1101,3.8249,6.9804,62.958,47.7889,38.7471,45.4263,74.2664,0.2295,0.3443,0.0
Spain,Europe,Southern Europe,High,2052,110,7.0175,3.6659,7.167,61.0481,45.1573,38.0765,43.974,75.876,0.2273,0.2273,0.0
Spain,Europe,Southern Europe,High,2053,93,7.3065,3.8823,7.1528,63.8633,49.6015,37.7334,45.5784,75.1056,0.1398,0.2796,0.0
Spain,Europe,Southern Europe,High,2054,99,7.542,4.0176,6.9726,65.4302,49.2011,39.3958,46.621,72.896,0.2424,0.3737,0.0
Spain,Europe,Southern Europe,High,2055,121,7.5523,3.8931,7.0438,64.8787,49.0582,39.1866,46.5378,73.7236,0.1653,0.2975,0.0
Spain,Europe,Southern Europe,High,2056,97,7.5854,3.9799,6.9661,64.9598,48.6208,41.7864,46.7704,73.2014,0.1856,0.3711,0.0
Spain,Europe,Southern Europe,High,2057,107,7.8424,4.1966,6.7846,67.3182,49.0865,42.7607,48.2571,71.3679,0.243,0.3925,0.0093
